ENTREZ_GENE_ID	HUGO_GENE_SYMBOL
-51345	PSRC1_PS186
-45615	PSRC1_PS212
-75023	PSRC1_PS70
-65389	PSRC1_PT138
780904	PSS
118672	PSTK
9051	PSTPIP1
-61340	PSTPIP1_PS260
-82724	PSTPIP1_PS298
-40720	PSTPIP1_PS312
-73942	PSTPIP1_PS330
9050	PSTPIP2
-71009	PSTPIP2_PY267
5724	PTAFR
-84775	PTAFR_PS339
-84776	PTAFR_PT321
-84777	PTAFR_PT326
375743	PTAR1
5725	PTBP1
122888	PTBP1P
-24332	PTBP1_PS140
-84821	PTBP1_PS141
-45970	PTBP1_PS156
-45973	PTBP1_PS159
-48779	PTBP1_PS16
-75591	PTBP1_PS167
-25106	PTBP1_PS262
-75410	PTBP1_PS363
-27405	PTBP1_PS418
-84822	PTBP1_PS433
-10206	PTBP1_PS459
-20650	PTBP1_PS53
-10204	PTBP1_PT138
-70786	PTBP1_PT261
-10205	PTBP1_PY456
58155	PTBP2
-25019	PTBP2_PS308
9991	PTBP3
-49627	PTBP3_PS232
-44934	PTBP3_PS28
-6224	PTBP3_PS424
-6225	PTBP3_PS426
-83547	PTBP3_PS454
-83548	PTBP3_PS56
-83549	PTBP3_PT118
-46123	PTBP3_PT231
-56901	PTBP3_PY86
26024	PTCD1
79810	PTCD2
100131302	PTCD2P1
100132487	PTCD2P2
55037	PTCD3
-22537	PTCD3_PS678
5727	PTCH1
8643	PTCH2
139411	PTCHD1
100873065	PTCHD1-AS
-92269	PTCHD1_PS672
374308	PTCHD3
387647	PTCHD3P1
100533664	PTCHD3P2
100533665	PTCHD3P3
442213	PTCHD4
79052	PTCPRN
171558	PTCRA
100302522	PTCSC1
101928337	PTCSC2
100886964	PTCSC3
9791	PTDSS1
-13850	PTDSS1_PS11
-13851	PTDSS1_PS417
-13852	PTDSS1_PS425
-13853	PTDSS1_PS429
-56820	PTDSS1_PS442
-85537	PTDSS1_PS452
-85538	PTDSS1_PS454
-13849	PTDSS1_PT9
-24763	PTDSS1_PY416
-61463	PTDSS1_PY424
81490	PTDSS2
-17340	PTDSS2_PS16
-27123	PTDSS2_PS24
5728	PTEN
11191	PTENP1
101243555	PTENP1-AS
-56864	PTEN_PS294
-36166	PTEN_PS302
-2296	PTEN_PS385
-2295	PTEN_PT366
-67131	PTEN_PT383
9317	PTER
256297	PTF1A
5729	PTGDR
11251	PTGDR2
-95677	PTGDR2_PS325
-95678	PTGDR2_PS331
-95679	PTGDR2_PS338
-95680	PTGDR2_PS339
-95681	PTGDR2_PS352
5730	PTGDS
5731	PTGER1
5732	PTGER2
-85353	PTGER2_PS237
-85354	PTGER2_PS240
5733	PTGER3
5734	PTGER4
5735	PTGER4P1
5736	PTGER4P2
442421	PTGER4P2-CDK2AP2P2
100874378	PTGER4P3
-2558	PTGER4_PS222
-2559	PTGER4_PS245
-38497	PTGER4_PS392
-85053	PTGER4_PS400
-26251	PTGER4_PS430
-2557	PTGER4_PT221
-37624	PTGER4_PT225
-85054	PTGER4_PT394
9536	PTGES
80142	PTGES2
389791	PTGES2-AS1
-22507	PTGES2_PS90
10728	PTGES3
100885848	PTGES3L
100885850	PTGES3L-AARSD1
284672	PTGES3P1
101929293	PTGES3P2
441050	PTGES3P3
106480775	PTGES3P4
106480359	PTGES3P5
-40355	PTGES3_PS104
-21675	PTGES3_PS104_S117
-8569	PTGES3_PS113
-37835	PTGES3_PS117
-47318	PTGES3_PS117_S122
-87992	PTGES3_PS118
-87991	PTGES3_PS130
-87993	PTGES3_PS148
-87994	PTGES3_PS151
-37148	PTGES3_PS152
-36675	PTGES3_PS155
-87995	PTGES3_PS39
-27318	PTGES3_PS43
-87996	PTGES3_PS44
-27316	PTGES3_PS48
-42413	PTGES3_PS68
-20794	PTGES3_PS76
-87997	PTGES3_PS82
-55450	PTGES3_PS86
-42784	PTGES3_PS89
5737	PTGFR
5738	PTGFRN
5739	PTGIR
5740	PTGIS
-88242	PTGIS_PS116
-2560	PTGIS_PS221
22949	PTGR1
-5989	PTGR1_PS20
-38445	PTGR1_PT18
145482	PTGR2
-30901	PTGR2_PS270
5742	PTGS1
5743	PTGS2
5741	PTH
5745	PTH1R
113091	PTH2
5746	PTH2R
5744	PTHLH
5747	PTK2
2185	PTK2B
-10969	PTK2B_PS375
-50353	PTK2B_PS392_S396
-30251	PTK2B_PS394
-30252	PTK2B_PS396
-32088	PTK2B_PS396_S399
-47479	PTK2B_PS746
-40332	PTK2B_PS746_Y756
-69049	PTK2B_PS747_Y756
-10970	PTK2B_PS778
-44762	PTK2B_PS828
-23108	PTK2B_PS839
-37744	PTK2B_PT15
-87636	PTK2B_PT751
-87637	PTK2B_PT765
-65497	PTK2B_PT842
-51222	PTK2B_PY756
-48171	PTK2B_PY834_S839
-41301	PTK2B_PY834_T842
-7397	PTK2_PS390
-86686	PTK2_PS392
-70377	PTK2_PS412
-49343	PTK2_PS412_Y419
-70735	PTK2_PS51
-73124	PTK2_PS590
-36853	PTK2_PS596
-7399	PTK2_PS722
-51086	PTK2_PS730
-74842	PTK2_PS738
-43790	PTK2_PS744
-86687	PTK2_PS840
-86688	PTK2_PS843
-86689	PTK2_PS850
-30762	PTK2_PS862_S872
-22731	PTK2_PS865
-29412	PTK2_PS865_S872
-86690	PTK2_PS910
-7400	PTK2_PS923
-56481	PTK2_PS932
-69208	PTK2_PT42
-69211	PTK2_PT46
-56794	PTK2_PT597
-2031	PTK2_PY397
-31812	PTK2_PY419
-7398	PTK2_PY570
-86691	PTK2_PY576
-86692	PTK2_PY577
-34242	PTK2_PY592
-40421	PTK2_PY598
-32627	PTK2_PY599
-45473	PTK2_PY742
-86693	PTK2_PY861
-60481	PTK2_PY947
5753	PTK6
-87482	PTK6_PY114
5754	PTK7
-24370	PTK7_PS1061
-35618	PTK7_PS1063
-65145	PTK7_PS478
-45020	PTK7_PS802
-45019	PTK7_PS803
-19698	PTK7_PS966
-76787	PTK7_PT595_T601
8830	PTLAH
100038247	PTLS
5757	PTMA
5758	PTMAP1
442727	PTMAP10
441454	PTMAP11
728026	PTMAP12
105371898	PTMAP13
105373140	PTMAP14
112935968	PTMAP15
5759	PTMAP2
5760	PTMAP3
5761	PTMAP4
150928	PTMAP5
170542	PTMAP6
326626	PTMAP7
728873	PTMAP8
100506248	PTMAP9
-83893	PTMA_PS85
-4391	PTMA_PT102
5763	PTMS
-49039	PTMS_PS13
-62114	PTMS_PS5
-84589	PTMS_PT52
5764	PTN
5765	PTOS1
54115	PTOS2
53635	PTOV1
100506033	PTOV1-AS1
101928378	PTOV1-AS2
-66345	PTOV1_PS11
-15437	PTOV1_PS34
-62791	PTOV1_PS34_S40
-15438	PTOV1_PS36
-59712	PTOV1_PS40
-15439	PTOV1_PS53
-73400	PTOV1_PS72
-53252	PTOV1_PS73
7803	PTP4A1
100421652	PTP4A1P1
100499563	PTP4A1P2
100861469	PTP4A1P3
100129564	PTP4A1P4
100289380	PTP4A1P5
100129472	PTP4A1P6
100421681	PTP4A1P7
8073	PTP4A2
5767	PTP4A2P1
5769	PTP4A2P2
11156	PTP4A3
5524	PTPA
-78620	PTPA_PT65
138639	PTPDC1
-79823	PTPDC1_PS438
-7881	PTPDC1_PS446
-7883	PTPDC1_PS448
-7884	PTPDC1_PS492
-20541	PTPDC1_PS526
-33655	PTPDC1_PS588
-7885	PTPDC1_PS601
-7882	PTPDC1_PY447
114971	PTPMT1
5770	PTPN1
5781	PTPN11
-10210	PTPN11_PS142
-74617	PTPN11_PS189
-74235	PTPN11_PS34
-47895	PTPN11_PS36
-66097	PTPN11_PS554
-66643	PTPN11_PS558
-24722	PTPN11_PS558_T564
-86720	PTPN11_PS562
-10212	PTPN11_PS591
-32720	PTPN11_PT564
-86721	PTPN11_PT568
-46580	PTPN11_PT59
-10211	PTPN11_PY279
-2061	PTPN11_PY542
-86722	PTPN11_PY546
-25129	PTPN11_PY580
-86723	PTPN11_PY584
-26336	PTPN11_PY62
5782	PTPN12
-10213	PTPN12_PS19
-48825	PTPN12_PS332
-70467	PTPN12_PS342
-55325	PTPN12_PS369
-10215	PTPN12_PS412
-10216	PTPN12_PS435
-10217	PTPN12_PS449
-59756	PTPN12_PS468
-28042	PTPN12_PS514
-43133	PTPN12_PS537
-60146	PTPN12_PS567
-43798	PTPN12_PS567_S571
-10220	PTPN12_PS571
-86683	PTPN12_PS588
-10223	PTPN12_PS603
-74184	PTPN12_PS603_S606
-10224	PTPN12_PS606
-52737	PTPN12_PS606_S608
-86684	PTPN12_PS608
-62704	PTPN12_PS632
-62705	PTPN12_PS636
-41080	PTPN12_PS649
-59135	PTPN12_PS661
-34653	PTPN12_PS670
-66321	PTPN12_PS673
-10225	PTPN12_PS689
-48499	PTPN12_PS689_T693
-51595	PTPN12_PS83
-74440	PTPN12_PS86
-10214	PTPN12_PT340
-10218	PTPN12_PT509
-10219	PTPN12_PT519
-61126	PTPN12_PT535
-63545	PTPN12_PT565_S571
-52609	PTPN12_PT569
-46272	PTPN12_PT569_S571
-74175	PTPN12_PT569_S571_T574
-74174	PTPN12_PT569_S571_T578
-39212	PTPN12_PT569_T573
-34544	PTPN12_PT569_T574
-10221	PTPN12_PT573
-10222	PTPN12_PT574
-31243	PTPN12_PT578
-86685	PTPN12_PT587
-28194	PTPN12_PT635
-52337	PTPN12_PT658
-73479	PTPN12_PT659
-10226	PTPN12_PT693
5783	PTPN13
-43463	PTPN13_PS1014
-67026	PTPN13_PS1026
-54125	PTPN13_PS1026_S1029_S1033
-37074	PTPN13_PS1029
-68175	PTPN13_PS1033
-12433	PTPN13_PS1063
-21054	PTPN13_PS1063_S1066
-87095	PTPN13_PS1082
-12434	PTPN13_PS1210
-63497	PTPN13_PS1210_S1213
-12435	PTPN13_PS1213
-12436	PTPN13_PS1302
-12438	PTPN13_PS1490
-12439	PTPN13_PS1740
-68404	PTPN13_PS2013
-60841	PTPN13_PS2088
-12426	PTPN13_PS240
-69194	PTPN13_PS301
-38383	PTPN13_PS345
-87096	PTPN13_PS348
-12427	PTPN13_PS499
-45852	PTPN13_PS499_S502
-12428	PTPN13_PS502
-12429	PTPN13_PS887
-66001	PTPN13_PS890
-49324	PTPN13_PS908
-34472	PTPN13_PS908_S911
-12430	PTPN13_PS911
-34247	PTPN13_PS926
-12431	PTPN13_PS936
-36147	PTPN13_PS936_S938
-69320	PTPN13_PS936_S938_S941
-12432	PTPN13_PS938
-64434	PTPN13_PS969
-12437	PTPN13_PT1445
-53125	PTPN13_PT909
-24667	PTPN13_PT909_S911
-27545	PTPN13_PY2303
-73375	PTPN13_PY344
-25226	PTPN13_PY970
5784	PTPN14
-11776	PTPN14_PS312
-11777	PTPN14_PS314
-62888	PTPN14_PS428
-11779	PTPN14_PS432
-11781	PTPN14_PS461
-63783	PTPN14_PS461_S465
-11782	PTPN14_PS463
-11783	PTPN14_PS465
-11784	PTPN14_PS486
-25358	PTPN14_PS512
-44088	PTPN14_PS578
-11785	PTPN14_PS591
-64041	PTPN14_PS591_S593
-64040	PTPN14_PS591_S594
-11786	PTPN14_PS593
-64428	PTPN14_PS594
-75695	PTPN14_PS614
-11787	PTPN14_PS620
-11788	PTPN14_PS642
-11789	PTPN14_PS758
-11790	PTPN14_PS760
-33143	PTPN14_PS807
-33134	PTPN14_PS809
-11791	PTPN14_PS831
-49933	PTPN14_PS835
-11775	PTPN14_PT309
-11778	PTPN14_PT323
-11780	PTPN14_PT459
-75882	PTPN14_PT459_S465
-59924	PTPN14_PT577
-88105	PTPN14_PT579
-43921	PTPN14_PT670
-88106	PTPN14_PY477
-46961	PTPN14_PY589_S593
-68560	PTPN14_PY589_S594
26469	PTPN18
-5465	PTPN18_PS234
-56894	PTPN18_PS234_S238
-51483	PTPN18_PS238
-23239	PTPN18_PS275
-5466	PTPN18_PS283
-39213	PTPN18_PS312
-61691	PTPN18_PT246
-5467	PTPN18_PT286
-65363	PTPN18_PY282
-84464	PTPN1_PS118
-23350	PTPN1_PS13
-29766	PTPN1_PS15
-77338	PTPN1_PS295
-10209	PTPN1_PS352
-61196	PTPN1_PS363
-74954	PTPN1_PS365
-38238	PTPN1_PS378
-10208	PTPN1_PS50
-67380	PTPN1_PT224
-10207	PTPN1_PY46
5771	PTPN2
26095	PTPN20
653045	PTPN20CP
11099	PTPN21
-74965	PTPN21_PS484
-53294	PTPN21_PS492
-65074	PTPN21_PS538
-21138	PTPN21_PS577
-12990	PTPN21_PS588
-12991	PTPN21_PS589
-12992	PTPN21_PS590
-88258	PTPN21_PS616
-12993	PTPN21_PS637
-54285	PTPN21_PS658
-28048	PTPN21_PS660
-64767	PTPN21_PS670
-58649	PTPN21_PS673
-88259	PTPN21_PS710
-39479	PTPN21_PS710_S711
-88260	PTPN21_PS711
-64783	PTPN21_PS795
-20223	PTPN21_PS797
-48396	PTPN21_PS820
-69098	PTPN21_PT543
-23122	PTPN21_PT656
-46147	PTPN21_PY483
-21514	PTPN21_PY491
26191	PTPN22
-62846	PTPN22_PS270
-20405	PTPN22_PS359
-52662	PTPN22_PS394
-95330	PTPN22_PS414
-21691	PTPN22_PS438
-34152	PTPN22_PS439
-7025	PTPN22_PS449
-37612	PTPN22_PS495
-68050	PTPN22_PS636
-27438	PTPN22_PS637
-7027	PTPN22_PS663
-7028	PTPN22_PS664
-74580	PTPN22_PT321
-7024	PTPN22_PT447
-7026	PTPN22_PT450
-7023	PTPN22_PY324
25930	PTPN23
-34937	PTPN23_PS1126
-71615	PTPN23_PS1133
-61667	PTPN23_PS1210
-52284	PTPN23_PS1620
-33832	PTPN23_PS369
-46842	PTPN23_PS370
-53380	PTPN23_PS484
-14845	PTPN23_PS589
-21188	PTPN23_PS733
-53894	PTPN23_PS747
-72957	PTPN23_PT1131
-55891	PTPN23_PT226
646981	PTPN2P1
646758	PTPN2P2
-84459	PTPN2_PS304
-7618	PTPN2_PS321
-50940	PTPN2_PS321_S327
-7619	PTPN2_PS327
-7617	PTPN2_PS52
5774	PTPN3
-57515	PTPN3_PS148
-71219	PTPN3_PS204
-5823	PTPN3_PS226
-43955	PTPN3_PS226_S228
-5824	PTPN3_PS228
-43623	PTPN3_PS236_S239
-68646	PTPN3_PS236_S239_T245
-37209	PTPN3_PS236_S241
-69674	PTPN3_PS236_S241_T245
-74129	PTPN3_PS236_T245
-69017	PTPN3_PS239
-20011	PTPN3_PS239_S250
-75952	PTPN3_PS239_T245
-5825	PTPN3_PS241
-59881	PTPN3_PS241_S250
-31849	PTPN3_PS241_T245
-27881	PTPN3_PS250
-25564	PTPN3_PS263_S264
-62544	PTPN3_PS264
-23686	PTPN3_PS294
-5826	PTPN3_PS308
-22102	PTPN3_PS323
-84803	PTPN3_PS335
-84804	PTPN3_PS357
-56706	PTPN3_PS358
-84805	PTPN3_PS359
-84806	PTPN3_PS367
-84807	PTPN3_PS370
-84808	PTPN3_PS372
-84809	PTPN3_PS394
-84810	PTPN3_PS395
-44846	PTPN3_PS413
-84811	PTPN3_PS425
-32464	PTPN3_PT245
-57281	PTPN3_PT359
-84812	PTPN3_PT376
-84813	PTPN3_PT490
5775	PTPN4
84867	PTPN5
5777	PTPN6
-46000	PTPN6_PS10
-37569	PTPN6_PS140
-21735	PTPN6_PS250
-64591	PTPN6_PS26
-51701	PTPN6_PS40
-62941	PTPN6_PS534
-84878	PTPN6_PS556
-84879	PTPN6_PS557
-30112	PTPN6_PS57
-77117	PTPN6_PS582
-33307	PTPN6_PY536
-84880	PTPN6_PY564
5778	PTPN7
-85028	PTPN7_PS110
-30969	PTPN7_PS118
-37513	PTPN7_PS128
-24507	PTPN7_PS137
-85029	PTPN7_PS143
-54576	PTPN7_PS184
-21564	PTPN7_PS217
-85030	PTPN7_PS44
-85031	PTPN7_PS63
-33728	PTPN7_PT140
-85032	PTPN7_PT66
5780	PTPN9
5786	PTPRA
-10227	PTPRA_PS185
-10228	PTPRA_PS187
-10229	PTPRA_PS189
-47666	PTPRA_PY798
5787	PTPRB
-41357	PTPRB_PS1884
-67884	PTPRB_PT1522
-66306	PTPRB_PY1951_T1960
5788	PTPRC
5790	PTPRCAP
-74792	PTPRCAP_PS153
-57605	PTPRCAP_PS172
-43920	PTPRCAP_PS99
-68775	PTPRCAP_PT100
-87813	PTPRCAP_PT113
-83998	PTPRC_PS1002
-83999	PTPRC_PS1003
-84000	PTPRC_PS1297
-42091	PTPRC_PS1299
-84001	PTPRC_PS973
-10230	PTPRC_PS975
-84002	PTPRC_PS999
5789	PTPRD
101929407	PTPRD-AS1
101929428	PTPRD-AS2
-84712	PTPRD_PS1303
5791	PTPRE
5792	PTPRF
-10231	PTPRF_PS1291
-10232	PTPRF_PS1299
-10233	PTPRF_PS1305
-10234	PTPRF_PS1310
-10235	PTPRF_PS1311
-41174	PTPRF_PS626
-84096	PTPRF_PT601
-84097	PTPRF_PT605
5793	PTPRG
100506994	PTPRG-AS1
-84713	PTPRG_PS1182
-84714	PTPRG_PS815
5794	PTPRH
5795	PTPRJ
104326192	PTPRJ-AS1
-10236	PTPRJ_PS1009
-10237	PTPRJ_PS1011
5796	PTPRK
-88002	PTPRK_PS835
-88003	PTPRK_PS840
-88004	PTPRK_PS856
-88005	PTPRK_PT837
-88006	PTPRK_PT860
-88007	PTPRK_PY858
5797	PTPRM
-84863	PTPRM_PS823
-84864	PTPRM_PS824
-84865	PTPRM_PT873
5798	PTPRN
5799	PTPRN2
-91790	PTPRN2_PS360
5800	PTPRO
374462	PTPRQ
5801	PTPRR
5802	PTPRS
-87255	PTPRS_PS1444
-87256	PTPRS_PY1446
-87257	PTPRS_PY1451
11122	PTPRT
10076	PTPRU
-76767	PTPRU_PS837
-67765	PTPRU_PS838
-44092	PTPRU_PS843
-22429	PTPRU_PS853
-60675	PTPRU_PS853_T857
148713	PTPRVP
5803	PTPRZ1
-84715	PTPRZ1_PT1687
5804	PTPRZ2
-13216	PTRF_PS118
-13217	PTRF_PS167
-73829	PTRF_PS169
-13218	PTRF_PS171
-74743	PTRF_PS171_S175
-20835	PTRF_PS175
-32635	PTRF_PS202
-52548	PTRF_PS202_S203
-60343	PTRF_PS203
-13219	PTRF_PS300
-57006	PTRF_PS365
-34538	PTRF_PS365_S366
-57004	PTRF_PS366
-25932	PTRF_PS46
-52043	PTRF_PS88
-30465	PTRF_PS94
-56816	PTRF_PT248
-34875	PTRF_PT279
-13220	PTRF_PT302
-76591	PTRF_PY156
-13221	PTRF_PY308
138428	PTRH1
51651	PTRH2
-95384	PTRH2_PS54
-95385	PTRH2_PS57
391356	PTRHD1
5805	PTS
57009	PTS-P1
-2297	PTS_PS19
-36008	PTS_PY128
9232	PTTG1
754	PTTG1IP
-59489	PTTG1_PS165
10744	PTTG2
26255	PTTG3P
326315	PTTG4P
5806	PTX3
390667	PTX4
8226	PUDP
327658	PUDPP1
327659	PUDPP2
391242	PUDPP3
-77750	PUDP_PS142
-78398	PUDP_PS186
22827	PUF60
-94547	PUF60_PS112
-41163	PUF60_PS201
-27203	PUF60_PS385
-94548	PUF60_PS406
-5358	PUF60_PS418
-39592	PUF60_PS512
-44754	PUF60_PT17
-66745	PUF60_PT261_T268
-49497	PUF60_PT268
-61189	PUF60_PT268_T271
-71122	PUF60_PT271
-94549	PUF60_PT311
-94550	PUF60_PT314
-75013	PUF60_PT53
7945	PUJO
9698	PUM1
-3311	PUM1_PS124
-69941	PUM1_PS17
-3312	PUM1_PS183
-52344	PUM1_PS185
-69937	PUM1_PS19
-3313	PUM1_PS197
-3314	PUM1_PS206
-3315	PUM1_PS209
-19777	PUM1_PS227
-19786	PUM1_PS228
-19785	PUM1_PS229
-87751	PUM1_PS247
-3316	PUM1_PS709
-24624	PUM1_PS75
-87752	PUM1_PS797
-32952	PUM1_PS799
-25682	PUM1_PS800
-25684	PUM1_PS802
-87753	PUM1_PS803
-25686	PUM1_PS806
-25687	PUM1_PS808
-3309	PUM1_PS98
-3310	PUM1_PT112
-3317	PUM1_PT711
-66502	PUM1_PY224
23369	PUM2
-31992	PUM2_PS101
-31990	PUM2_PS102
-8618	PUM2_PS11
-8622	PUM2_PS126
-50724	PUM2_PS136
-91132	PUM2_PS178
-43369	PUM2_PS178_S182
-54084	PUM2_PS178_T184
-23999	PUM2_PS182
-8619	PUM2_PS19
-8620	PUM2_PS26
-8623	PUM2_PS531
-66290	PUM2_PS56
-62338	PUM2_PS58
-74427	PUM2_PS587
-75085	PUM2_PS587_S589
-38352	PUM2_PS587_S591
-58323	PUM2_PS587_T590
-74500	PUM2_PS589
-8625	PUM2_PS644
-60111	PUM2_PS67
-46083	PUM2_PS700
-76347	PUM2_PS75
-8621	PUM2_PS80
-51734	PUM2_PS82
-73302	PUM2_PT175_S178_S182
-48495	PUM2_PT175_S182
-8624	PUM2_PY641
-30180	PUM2_PY697
9933	PUM3
-78970	PUM3_PS100
-78802	PUM3_PS77
5813	PURA
100302559	PURAQTL1
-77702	PURA_PS127
-22573	PURA_PS182
-32245	PURA_PS256
-62320	PURA_PT183
-62319	PURA_PT187
5814	PURB
-43685	PURB_PS100
-74450	PURB_PS101
-65072	PURB_PS23
-92355	PURB_PS6
-92356	PURB_PS8
29942	PURG
643401	PURPL
80324	PUS1
150962	PUS10
-88416	PUS10_PS84
-61260	PUS1_PS387_T398
-31551	PUS1_PS392
-26739	PUS1_PS392_T398
-95684	PUS1_PS420
-42773	PUS1_PT398
83480	PUS3
54517	PUS7
83448	PUS7L
100421790	PUS7P1
-47739	PUS7_PS66
-92324	PUS7_PS90
-92325	PUS7_PS98
-26843	PUS7_PT610
126789	PUSL1
5816	PVALB
388428	PVALEF
100302681	PVNH3
100302682	PVNH5
100312952	PVOP1
100312955	PVOP2
5817	PVR
79037	PVRIG
101752334	PVRIG2P
-84296	PVR_PS402
-84297	PVR_PS406
-84298	PVR_PS408
5820	PVT1
145624	PWAR1
347745	PWAR4
8123	PWAR5
100506965	PWAR6
347746	PWARSN
11137	PWP1
-13008	PWP1_PS484
-13009	PWP1_PS485
-13007	PWP1_PS50
-45901	PWP1_PS50_S57
-37534	PWP1_PS50_S57_S59
-45906	PWP1_PS50_S59
-42292	PWP1_PS50_T55
-64461	PWP1_PS57
-33521	PWP1_PT55
-47595	PWP1_PT55_S57
-47574	PWP1_PT55_S59
-72414	PWP1_PT86
5822	PWP2
791114	PWRN1
791115	PWRN2
101928840	PWRN3
104355151	PWRN4
105370731	PWRN4
114825	PWWP2A
100129459	PWWP2AP1
-92243	PWWP2A_PS116
-60938	PWWP2A_PS116_S119
-92244	PWWP2A_PS119
-36986	PWWP2A_PS81
170394	PWWP2B
-21227	PWWP2B_PS183
-21229	PWWP2B_PS186
-42875	PWWP2B_PS191
-41213	PWWP2B_PS206
-4359	PWWP2B_PS250
-4361	PWWP2B_PS447
-4363	PWWP2B_PS476
-55020	PWWP2B_PS60
-66002	PWWP2B_PS83
-66006	PWWP2B_PS84
-39769	PWWP2B_PT184
-4360	PWWP2B_PT443
-4362	PWWP2B_PT474
84939	PWWP3A
139221	PWWP3B
-79420	PWWP3B_PS241
221749	PXDC1
7837	PXDN
137902	PXDNL
-13251	PXDN_PT328_T332
54899	PXK
5827	PXMP2
11264	PXMP4
5829	PXN
100506649	PXN-AS1
-47301	PXN_PS103
-47296	PXN_PS106
-47304	PXN_PS109
-4138	PXN_PS119
-32287	PXN_PS126
-63229	PXN_PS126_S130
-32500	PXN_PS126_T132
-51451	PXN_PS130
-53824	PXN_PS135
-53826	PXN_PS137
-77581	PXN_PS140
-85574	PXN_PS143
-85575	PXN_PS178
-85576	PXN_PS219
-50534	PXN_PS226
-28557	PXN_PS230
-85577	PXN_PS244
-71778	PXN_PS250
-4139	PXN_PS258
-33922	PXN_PS258_S260
-33921	PXN_PS258_S261
-69999	PXN_PS258_T263
-42138	PXN_PS260_S261
-85578	PXN_PS261
-56597	PXN_PS272
-4140	PXN_PS302
-4141	PXN_PS303
-39943	PXN_PS322
-85579	PXN_PS332
-55012	PXN_PS340
-67273	PXN_PS533
-4133	PXN_PS83
-4134	PXN_PS84
-4135	PXN_PS85
-85580	PXN_PS95
-22518	PXN_PS96
-22525	PXN_PS98
-63408	PXN_PT132
-63411	PXN_PT136
-35624	PXN_PT236
-27020	PXN_PT249
-48626	PXN_PT255
-4137	PXN_PY118
-4136	PXN_PY88
222659	PXT1
92370	PXYLP1
29108	PYCARD
100652740	PYCARD-AS1
-53906	PYCARD_PS164
-30250	PYCARD_PS195
-53205	PYCARD_PS46
-76184	PYCARD_PT166
5831	PYCR1
-53413	PYCR1_PS201
-53412	PYCR1_PS202
-49398	PYCR1_PT267
29920	PYCR2
-48548	PYCR2_PS233
-36685	PYCR2_PS303
-36688	PYCR2_PS304
65263	PYCR3
-78349	PYCR3_PT248
-78208	PYCR3_PT252
-78111	PYCR3_PT253
-44042	PYCRL_PT248
-38835	PYCRL_PT252
-35487	PYCRL_PT253
260434	PYDC1
152138	PYDC2
107181291	PYDC5
5834	PYGB
-63814	PYGB_PS15
-37496	PYGB_PS31
-62810	PYGB_PS430
-54249	PYGB_PS461
-72192	PYGB_PS527
-84144	PYGB_PS8
-49563	PYGB_PY197
5836	PYGL
-76378	PYGL_PS31
-6230	PYGL_PS396
-36882	PYGL_PS605
-72777	PYGL_PS804
5837	PYGM
26108	PYGO1
-95432	PYGO1_PS34
90780	PYGO2
-18105	PYGO2_PS40
-74832	PYGO2_PS48
-67276	PYGO2_PS97
-18106	PYGO2_PT302
-44046	PYGO2_PT50
149628	PYHIN1
646377	PYHIN5P
84305	PYM1
-79081	PYM1_PS116
-92762	PYM1_PS117
-78042	PYM1_PS138
-79142	PYM1_PT111
-77810	PYM1_PT24
79912	PYROXD1
84795	PYROXD2
100996939	PYURF
5697	PYY
23615	PYY2
644059	PYY3
5858	PZP
5859	QARS
-53031	QARS_PS70
5860	QDPR
-2298	QDPR_PS223
-2299	QDPR_PS224
-43580	QDPR_PS226
-52368	QDPR_PY16
100129033	QIQN5815
9444	QKI
-58542	QKI_PS188
-56907	QKI_PS211
-28649	QKI_PS69
-40376	QKI_PT243
-28991	QKI_PT245
25797	QPCT
54814	QPCTL
23475	QPRT
347148	QRFP
84109	QRFPR
54870	QRICH1
-88365	QRICH1_PS220
-88366	QRICH1_PS228
-88367	QRICH1_PS345
-72755	QRICH1_PS659
84074	QRICH2
55278	QRSL1
730016	QRSL1P1
100422330	QRSL1P2
100422374	QRSL1P3
79832	QSER1
-58807	QSER1_PS1230
-59235	QSER1_PS1230_S1231
-57625	QSER1_PS1231
-88315	QSER1_PS1348
-75533	QSER1_PS236
-42781	QSER1_PS613
-52364	QSER1_PS615
-48789	QSER1_PS987
-88316	QSER1_PT1341
-35801	QSER1_PT1341_S1348
-32967	QSER1_PT1341_T1346
-88317	QSER1_PT1346
-61046	QSER1_PT865
5768	QSOX1
-80764	QSOX1_PS426
169714	QSOX2
-89678	QSOX2_PS578
81890	QTRT1
100420656	QTRT1P1
79691	QTRT2
100379215	QTV
203069	R3HCC1
27291	R3HCC1L
-95426	R3HCC1_PS236
23518	R3HDM1
-60003	R3HDM1_PS111
-41308	R3HDM1_PS187
-8626	R3HDM1_PS261
-67226	R3HDM1_PS261_S262
-8627	R3HDM1_PS262
-8628	R3HDM1_PS282
-28339	R3HDM1_PS299
-64986	R3HDM1_PS302
-87941	R3HDM1_PS347
-87942	R3HDM1_PS355
-8629	R3HDM1_PS361
-8630	R3HDM1_PS362
-8631	R3HDM1_PS380
-8632	R3HDM1_PS381
-87943	R3HDM1_PS973
-8633	R3HDM1_PS974
-72347	R3HDM1_PT109
-24049	R3HDM1_PT975
22864	R3HDM2
100419742	R3HDM2P1
100129694	R3HDM2P2
-27841	R3HDM2_PS109
-95318	R3HDM2_PS143
-27039	R3HDM2_PS311
-27041	R3HDM2_PS314
-95319	R3HDM2_PS315
