ENTREZ_GENE_ID	HUGO_GENE_SYMBOL	GENETIC_ENTITY_ID	TYPE	CYTOBAND	LENGTH
100996404	LOC100996404	19554	ncRNA	NULL	NULL
100996413	LOC100996413	19555	protein-coding	NULL	NULL
100996414	LOC100996414	19556	protein-coding	NULL	NULL
100996415	LOC100996415	19557	protein-coding	NULL	NULL
100996419	LOC100996419	19558	ncRNA	NULL	NULL
100996420	DNM1P50	7214	protein-coding	NULL	NULL
100996425	PRCAT47	45301	ncRNA	NULL	NULL
100996428	LOC100996428	19559	pseudo	NULL	NULL
100996432	LOC100996432	19560	pseudo	NULL	NULL
100996434	LOC100996434	19561	pseudo	NULL	NULL
100996435	CA15P1	3527	pseudo	NULL	905
100996437	LOC100996437	19562	ncRNA	NULL	NULL
100996438	MED15P6	35695	pseudo	NULL	NULL
100996442	LOC100996442	19563	protein-coding	NULL	NULL
100996447	LOC100996447	19564	ncRNA	3q25.32	NULL
100996455	LOC100996455	19565	ncRNA	11q13.1	NULL
100996461	LOC100996461	19566	protein-coding	NULL	NULL
100996465	LCA10	14958	ncRNA	Xq28	1391
100996466	MED15P7	35696	pseudo	NULL	NULL
100996476	LOC100996476	19567	pseudo	NULL	NULL
100996478	LOC100996478	19568	ncRNA	NULL	NULL
100996481	PRIM2B	45382	pseudo	NULL	NULL
100996483	LOC100996483	19569	pseudo	NULL	NULL
100996485	C5ORF66	3399	protein-coding	NULL	NULL
100996488	FKSG48	9539	other	NULL	375
100996490	LINC01206	15896	ncRNA	3q26.33	NULL
100996492	LINC01314	15982	ncRNA	15q25.1	NULL
100996500	PDSS1P2	43992	pseudo	NULL	NULL
100996501	HNRNPA1P34	12179	pseudo	NULL	NULL
100996503	LOC100996503	19570	pseudo	NULL	NULL
100996506	LOC100996506	19571	ncRNA	NULL	NULL
100996511	LINC01355	16015	ncRNA	NULL	NULL
100996517	LOC100996517	19572	pseudo	NULL	NULL
100996520	RPSAP68	52658	pseudo	NULL	NULL
100996521	LOC100996521	19573	ncRNA	NULL	NULL
100996538	CCDC74BP1	4011	pseudo	NULL	NULL
100996539	ITPR1-AS1	13852	ncRNA	3p26.1	858
100996541	FAM157C	8768	ncRNA	16q24.3	4524
100996549	LOC100996549	19574	ncRNA	NULL	NULL
100996556	CA15P3	3529	protein-coding	22q11.21	NULL
100996564	SSXP1	55644	pseudo	NULL	NULL
100996567	ANTXRLP1	1251	pseudo	10q11.22	1510
100996569	NAMA	41050	ncRNA	9q22.33	NULL
100996570	NFIA-AS2	41498	ncRNA	NULL	NULL
100996571	CYYR1-AS1	6348	protein-coding	NULL	NULL
100996573	LOC100996573	19575	protein-coding	NULL	NULL
100996574	LOC100996574	19576	protein-coding	NULL	NULL
100996579	LOC100996579	19577	ncRNA	2q24.2	NULL
100996582	FAM74A7	9046	ncRNA	9p11.2	NULL
100996583	LOC100996583	19578	ncRNA	1p356.32	NULL
100996585	LOC100996585	19579	pseudo	NULL	NULL
100996586	LOC100996586	19580	pseudo	NULL	NULL
100996590	LINC01505	16127	ncRNA	9q31.2	NULL
100996597	LINC00690	15593	ncRNA	3p24.3	1365
100996598	LOC100996598	19581	protein-coding	NULL	NULL
100996600	IGKV2OR2-8	13285	pseudo	NULL	300
100996609	LINC01436	16072	ncRNA	21q22.12	NULL
100996611	LOC100996611	19582	pseudo	NULL	NULL
100996624	LOC100996624	19583	ncRNA	NULL	NULL
100996629	LINC00849	15623	ncRNA	10q21.3	1779
100996630	LOC100996630	19584	ncRNA	NULL	NULL
100996631	TCP11X1	56508	protein-coding	NULL	NULL
100996634	LOC100996634	19585	protein-coding	NULL	NULL
100996635	LOC100996635	19586	ncRNA	NULL	NULL
100996637	LOC100996637	19587	protein-coding	NULL	NULL
100996643	LOC100996643	19588	protein-coding	NULL	NULL
100996645	LINCR-0003	16240	ncRNA	5q11.2	NULL
100996648	TCP11X2	56509	protein-coding	NULL	NULL
100996649	ALG1L14P	931	pseudo	NULL	434
100996654	LOC100996654	19589	ncRNA	NULL	NULL
100996660	LOC100996660	19590	ncRNA	NULL	NULL
100996662	LOC100996662	19591	ncRNA	NULL	NULL
100996664	LOC100996664	19592	protein-coding	NULL	NULL
100996665	LINC01533	16153	ncRNA	19q13.11	1853
100996669	LINC01544	16161	ncRNA	NULL	NULL
100996670	LOC100996670	19593	pseudo	NULL	NULL
100996671	LOC100996671	19594	ncRNA	NULL	NULL
100996679	LOC100996679	19595	ncRNA	NULL	NULL
100996681	LOC100996681	19596	ncRNA	NULL	NULL
100996684	AKR1C5P	859	pseudo	NULL	609
100996686	METTL7AP1	35837	pseudo	NULL	NULL
100996693	LOC100996693	19597	protein-coding	NULL	NULL
100996694	LOC100996694	19598	ncRNA	4q27	NULL
100996696	LOC100996696	19599	pseudo	NULL	NULL
100996699	LOC100996699	19600	pseudo	NULL	NULL
100996701	LOC100996701	19601	protein-coding	NULL	NULL
100996702	LINC01356	16016	ncRNA	1p13.2	NULL
100996703	LOC100996703	19602	pseudo	NULL	NULL
100996709	LOC100996709	19603	protein-coding	NULL	NULL
100996712	SRGAP2D	55507	pseudo	NULL	NULL
100996713	LOC100996713	19604	protein-coding	NULL	NULL
100996716	LOC100996716	19605	pseudo	NULL	NULL
100996717	LOC100996717	19606	pseudo	NULL	NULL
100996720	LOC100996720	19607	protein-coding	NULL	NULL
100996721	LOC100996721	19608	protein-coding	NULL	NULL
100996722	LOC100996722	19609	pseudo	NULL	NULL
100996723	LOC100996723	19610	pseudo	NULL	NULL
100996724	LOC100996724	19611	protein-coding	1p11.2	NULL
100996727	LOC100996727	19612	pseudo	NULL	NULL
100996731	LOC100996731	19613	pseudo	NULL	NULL
100996732	LOC100996732	19614	ncRNA	NULL	NULL
100996736	LOC100996736	19615	pseudo	NULL	NULL
100996737	LOC100996737	19616	pseudo	NULL	NULL
100996738	HERC2P11	11644	protein-coding	NULL	NULL
100996740	LOC100996740	19617	unknown	1q21.2	NULL
100996741	LOC100996741	19618	ncRNA	NULL	NULL
100996745	LOC100996745	19619	pseudo	NULL	NULL
100996746	SPDYE11	55316	protein-coding	NULL	NULL
100996747	LOC100996747	19620	protein-coding	NULL	NULL
100996750	LOC100996750	19621	protein-coding	NULL	NULL
100996756	LOC100996756	19622	ncRNA	NULL	NULL
100996758	CH17-360D5.1	4763	protein-coding	NULL	NULL
100996763	LOC100996763	19623	protein-coding	NULL	NULL
100996770	LOC100996770	19624	ncRNA	NULL	NULL
100996792	LOC100996792	19625	protein-coding	NULL	NULL
100996813	LOC100996813	19626	protein-coding	NULL	NULL
100996842	LOC100996842	19627	ncRNA	NULL	NULL
100996851	LOC100996851	19628	pseudo	NULL	NULL
100996860	LOC100996860	19629	pseudo	NULL	NULL
100996876	RORA-AS2	50557	ncRNA	15q22.2	NULL
100996886	LOC100996886	19630	pseudo	NULL	NULL
100996902	LOC100996902	19631	ncRNA	NULL	NULL
100996911	LOC100996911	19632	pseudo	NULL	NULL
100996928	C7ORF55-LUC7L2	3441	protein-coding	7q	6083
100996930	LINC00621	15534	ncRNA	13q12.12	1177
100996934	UAQTL5	59245	unknown	19q13	NULL
100996935	UAQTL6	59246	unknown	1q21.1	NULL
100996939	PYURF	46056	protein-coding	4q	1361
100996941	IL21-AS1	13500	ncRNA	4q27	3748
100996944	NDUFS5P1	41366	pseudo	6q23.3	289
100996949	PDA1	43877	unknown	12q24	NULL
101027084	LOC101027084	19633	pseudo	7q33	NULL
101027378	ETM3	8516	unknown	6p23	NULL
101054525	LOC101054525	19634	ncRNA	NULL	NULL
101055624	NYS7	42243	unknown	1q31-q32.2	NULL
101055625	OVCH1-AS1	43415	ncRNA	12p	NULL
101056699	TRK-CTT7-1	58282	pseudo	1p	NULL
101056700	NADK2-AS1	41031	ncRNA	5p13.2	720
101056702	HHV8S	11704	unknown	3p22	NULL
101059903	HMSN5	12129	unknown	4q34.3-q35.2	NULL
101059905	TCEB1P26	56440	pseudo	Yq11.222	329
101059906	LOC101059906	19635	protein-coding	NULL	NULL
101059907	LOC101059907	19636	pseudo	NULL	NULL
101059914	LOC101059914	19637	protein-coding	NULL	NULL
101059915	LOC101059915	19638	protein-coding	NULL	NULL
101059916	LOC101059916	19639	pseudo	NULL	NULL
101059918	GOLGA8R	10864	protein-coding	NULL	4696
101059920	FRG2HP	9950	pseudo	NULL	NULL
101059924	LOC101059924	19640	pseudo	NULL	NULL
101059926	FRG2JP	9952	pseudo	NULL	NULL
101059935	LOC101059935	19641	protein-coding	NULL	NULL
101059936	LOC101059936	19642	ncRNA	NULL	NULL
101059938	NPIPA7	41845	protein-coding	NULL	NULL
101059944	LOC101059944	19643	pseudo	NULL	NULL
101059945	LOC101059945	19644	pseudo	NULL	NULL
101059948	LOC101059948	19645	ncRNA	NULL	NULL
101059949	LOC101059949	19646	pseudo	NULL	NULL
101059953	NPIPA8	41846	protein-coding	NULL	NULL
101059954	LOC101059954	19647	ncRNA	NULL	NULL
101059958	LOC101059958	19648	pseudo	NULL	NULL
101059962	LOC101059962	19649	pseudo	NULL	NULL
101059971	LOC101059971	19650	pseudo	NULL	NULL
101059972	LOC101059972	19651	pseudo	NULL	NULL
101059973	NACAP7	41026	pseudo	NULL	NULL
101059974	LOC101059974	19652	pseudo	NULL	NULL
101059977	LOC101059977	19653	pseudo	NULL	NULL
101059982	TCEAL8P1	56420	pseudo	NULL	NULL
101059986	LOC101059986	19654	pseudo	NULL	NULL
101059988	BNIP3P41	2579	pseudo	NULL	NULL
101059990	LOC101059990	19655	pseudo	NULL	NULL
101059996	LOC101059996	19656	pseudo	NULL	NULL
101059997	LOC101059997	19657	pseudo	NULL	NULL
101059998	LOC101059998	19658	pseudo	NULL	NULL
101060000	LOC101060000	19659	pseudo	NULL	NULL
101060002	LOC101060002	19660	pseudo	NULL	NULL
101060004	LINC01523	16144	ncRNA	NULL	NULL
101060005	SOD1P3	55134	pseudo	NULL	454
101060006	LOC101060006	19661	pseudo	NULL	NULL
101060015	LOC101060015	19662	pseudo	NULL	NULL
101060016	LOC101060016	19663	pseudo	NULL	NULL
101060017	LOC101060017	19664	protein-coding	NULL	NULL
101060019	LOC101060019	19665	ncRNA	2p14	NULL
101060020	OLA1P3	42376	pseudo	NULL	2555
101060021	LOC101060021	19666	pseudo	NULL	NULL
101060022	LOC101060022	19667	protein-coding	NULL	NULL
101060024	LOC101060024	19668	protein-coding	NULL	NULL
101060026	LOC101060026	19669	protein-coding	NULL	NULL
101060032	RHEBP2	46826	pseudo	NULL	600
101060035	LOC101060035	19670	pseudo	NULL	NULL
101060038	LOC101060038	19671	ncRNA	NULL	NULL
101060039	HNRNPA1P57	12204	pseudo	NULL	NULL
101060040	CHCHD2P11	4783	pseudo	NULL	NULL
101060042	LOC101060042	19672	pseudo	NULL	NULL
101060043	LOC101060043	19673	pseudo	NULL	NULL
101060045	PCBP2P1	43720	pseudo	21q22.3	977
101060048	LOC101060048	19674	pseudo	NULL	NULL
101060049	LOC101060049	19675	pseudo	NULL	NULL
101060051	LOC101060051	19676	pseudo	NULL	NULL
101060052	LOC101060052	19677	pseudo	NULL	NULL
101060056	LOC101060056	19678	pseudo	NULL	NULL
101060058	LOC101060058	19679	pseudo	NULL	NULL
101060060	LOC101060060	19680	pseudo	NULL	NULL
101060064	LOC101060064	19681	pseudo	NULL	NULL
101060066	LOC101060066	19682	pseudo	NULL	NULL
101060067	LOC101060067	19683	pseudo	NULL	NULL
101060075	LOC101060075	19684	pseudo	NULL	NULL
101060076	LOC101060076	19685	pseudo	NULL	NULL
101060084	LOC101060084	19686	pseudo	NULL	NULL
101060086	LOC101060086	19687	pseudo	NULL	NULL
101060089	LOC101060089	19688	pseudo	NULL	NULL
101060090	LOC101060090	19689	pseudo	NULL	NULL
101060091	LOC101060091	19690	ncRNA	2q14.1	NULL
101060093	LOC101060093	19691	pseudo	NULL	NULL
101060097	LOC101060097	19692	pseudo	NULL	NULL
101060098	LOC101060098	19693	pseudo	NULL	NULL
101060099	LOC101060099	19694	pseudo	NULL	NULL
101060104	LOC101060104	19695	pseudo	NULL	NULL
101060105	FAM183DP	8820	pseudo	NULL	NULL
101060108	LOC101060108	19696	pseudo	NULL	NULL
101060111	LUZP4P1	35159	pseudo	NULL	344
101060112	LOC101060112	19697	pseudo	NULL	NULL
101060113	LOC101060113	19698	pseudo	NULL	NULL
101060118	LOC101060118	19699	pseudo	NULL	NULL
101060119	LOC101060119	19700	pseudo	NULL	NULL
101060126	LOC101060126	19701	pseudo	NULL	NULL
101060128	LOC101060128	19702	pseudo	NULL	NULL
101060144	MED28P8	35719	pseudo	NULL	521
101060145	LOC101060145	19703	pseudo	NULL	NULL
101060146	CHMP1B2P	4862	pseudo	Xq21.1	NULL
101060149	LOC101060149	19704	pseudo	NULL	NULL
101060152	LOC101060152	19705	pseudo	NULL	NULL
101060157	LOC101060157	19706	ncRNA	NULL	NULL
101060158	LOC101060158	19707	pseudo	NULL	NULL
101060159	LOC101060159	19708	pseudo	NULL	NULL
101060160	DDTP1	6525	protein-coding	NULL	383
101060162	LOC101060162	19709	pseudo	NULL	NULL
101060164	LOC101060164	19710	pseudo	NULL	NULL
101060170	LOC101060170	19711	pseudo	NULL	NULL
101060171	ARMC4P1	1628	protein-coding	NULL	853
101060172	LOC101060172	19712	pseudo	NULL	NULL
101060173	LOC101060173	19713	pseudo	NULL	NULL
101060176	TPRKBP1	57529	pseudo	NULL	481
101060177	LOC101060177	19714	ncRNA	NULL	NULL
101060179	LOC101060179	19715	protein-coding	NULL	NULL
101060181	LOC101060181	19716	protein-coding	NULL	NULL
101060187	LOC101060187	19717	pseudo	NULL	NULL
101060189	UBE2FP2	59310	pseudo	NULL	462
101060191	LOC101060191	19718	pseudo	NULL	NULL
101060192	BNIP3P13	2548	pseudo	NULL	NULL
101060195	LOC101060195	19719	pseudo	NULL	NULL
101060199	LOC101060199	19720	pseudo	NULL	NULL
101060200	ZNF891	61497	protein-coding	12q24.33	4118
101060206	LOC101060206	19721	pseudo	NULL	NULL
101060207	LOC101060207	19722	pseudo	NULL	NULL
101060211	CT45A7	5911	protein-coding	Xq26.3	NULL
101060212	LOC101060212	19723	pseudo	NULL	NULL
101060224	LOC101060224	19724	ncRNA	NULL	NULL
101060226	NBPF19	41153	protein-coding	1q21	NULL
101060227	LOC101060227	19725	pseudo	NULL	NULL
101060233	OPN1MW3	42426	protein-coding	NULL	NULL
101060236	LOC101060236	19726	pseudo	NULL	NULL
101060254	LOC101060254	19727	protein-coding	NULL	NULL
101060256	LOC101060256	19728	protein-coding	NULL	NULL
101060264	FOXP4-AS1	9795	ncRNA	6p21.1	NULL
101060274	LOC101060274	19729	pseudo	NULL	NULL
101060275	LOC101060275	19730	protein-coding	NULL	NULL
101060280	SPDYE20P	55326	pseudo	NULL	NULL
101060294	LOC101060294	19731	pseudo	NULL	NULL
101060301	HNRNPCL4	12251	protein-coding	1p36.21	NULL
101060304	LOC101060304	19732	pseudo	NULL	NULL
101060321	TBC1D3G	56329	protein-coding	17q12	7693
101060322	LOC101060322	19733	pseudo	NULL	NULL
101060324	LOC101060324	19734	pseudo	NULL	NULL
101060327	LOC101060327	19735	pseudo	NULL	NULL
101060328	LOC101060328	19736	protein-coding	NULL	NULL
101060341	LOC101060341	19737	protein-coding	NULL	NULL
101060346	LOC101060346	19738	pseudo	NULL	NULL
101060351	TBC1D3K	56333	protein-coding	17q12	NULL
101060363	LOC101060363	19739	pseudo	NULL	NULL
101060373	LOC101060373	19740	ncRNA	NULL	NULL
101060376	TBC1D3L	56334	protein-coding	17q12	NULL
101060385	LOC101060385	19741	ncRNA	2p25.3	NULL
101060386	LOC101060386	19742	protein-coding	NULL	NULL
101060389	LOC101060389	19743	protein-coding	17q12	NULL
101060390	LOC101060390	19744	pseudo	NULL	NULL
101060391	LOC101060391	19745	protein-coding	NULL	NULL
101060398	LOC101060398	19746	ncRNA	NULL	NULL
101060399	LOC101060399	19747	protein-coding	NULL	NULL
101060400	LOC101060400	19748	protein-coding	NULL	NULL
101060405	LOC101060405	19749	protein-coding	NULL	NULL
101060424	LOC101060424	19750	pseudo	NULL	NULL
101060429	LOC101060429	19751	pseudo	NULL	NULL
101060442	LOC101060442	19752	protein-coding	NULL	NULL
101060443	LOC101060443	19753	protein-coding	NULL	NULL
101060445	LOC101060445	19754	protein-coding	NULL	NULL
101060458	LOC101060458	19755	protein-coding	NULL	NULL
101060476	LOC101060476	19756	pseudo	NULL	NULL
101060498	LOC101060498	19757	ncRNA	4p14	NULL
101060501	LOC101060501	19758	pseudo	NULL	NULL
101060521	LOC101060521	19759	protein-coding	NULL	NULL
101060524	LOC101060524	19760	pseudo	NULL	NULL
101060542	LOC101060542	19761	ncRNA	18q22.2	NULL
101060544	LINC01563	16178	ncRNA	17q25.3	NULL
101060553	LOC101060553	19762	ncRNA	13q34	NULL
101060569	LOC101060569	19763	protein-coding	NULL	NULL
101060580	LOC101060580	19764	protein-coding	NULL	NULL
101060581	LOC101060581	19765	protein-coding	NULL	NULL
101060584	LOC101060584	19766	pseudo	NULL	NULL
101060587	LOC101060587	19767	pseudo	NULL	NULL
101060588	LOC101060588	19768	protein-coding	NULL	NULL
101060596	LOC101060596	19769	protein-coding	NULL	NULL
101060604	LOC101060604	19770	protein-coding	NULL	NULL
101060632	LOC101060632	19771	ncRNA	NULL	NULL
101060637	LOC101060637	19772	pseudo	NULL	NULL
101060644	LOC101060644	19773	pseudo	NULL	NULL
101060684	NBPF26	41158	protein-coding	NULL	NULL
101060689	LOC101060689	19774	protein-coding	NULL	NULL
101060691	NUTM2B-AS1	42206	ncRNA	10q22.3	NULL
101060696	LOC101060696	19775	protein-coding	NULL	NULL
101060719	LOC101060719	19776	pseudo	NULL	NULL
101060796	LOC101060796	19777	pseudo	NULL	NULL
101060825	LOC101060825	19778	protein-coding	NULL	NULL
101060852	LOC101060852	19779	pseudo	NULL	NULL
101060869	LVSKS	35166	unknown	15q26-qter	NULL
101101692	HELLPAR	11625	ncRNA	12q23.2	NULL
101101698	POROK7	44958	unknown	NULL	NULL
101101768	ECTD8	7711	unknown	18q22.1-q22.3	NULL
101101769	ECTD5	7708	unknown	10q24.32-q25.1	NULL
101101770	ECTD6	7709	unknown	17p12-q21.2	NULL
101101771	ECTD7	7710	unknown	NULL	NULL
101101772	LINC00601	15516	ncRNA	10q26.2	1168
101101773	LINC00609	15524	ncRNA	14q13.2-q13.3	583
101101775	TMEM220-AS1	57102	ncRNA	17p13.1-p12	561
101101776	BMS1P17	2524	pseudo	NULL	NULL
101101841	LOC101101841	19780	pseudo	NULL	NULL
101154642	CHDT3	4823	unknown	9q31.1	NULL
101154643	LOC101154643	19781	pseudo	NULL	NULL
101154644	LINCMD1	16237	ncRNA	6p12.2	NULL
101154649	MBNP	35569	unknown	6p21.3	NULL
101154686	MROH4P	40094	pseudo	NULL	848
101154687	LINC01081	15798	ncRNA	16q24.1	NULL
101154752	PPKP1B	45101	unknown	8q24.13-q24.21	NULL
101154753	PANDAR	43575	ncRNA	6p21.2	NULL
101180897	LOC101180897	19782	pseudo	NULL	NULL
101180898	LINC00237	15252	ncRNA	20p11.23	1735
101180899	UCH1LAS	59439	ncRNA	4p14	NULL
101180900	MSE	40405	other	10q	NULL
101180901	IPO11-LRRC70	13669	ncRNA	5q12.1	NULL
101180907	USH1K	59624	unknown	10p11.21-q21.1	NULL
101180976	IFNL4	12894	protein-coding	19q13.2	NULL
101202686	ARCI7	1434	unknown	12p11.2-q13.1	NULL
101202687	ARCI9	1435	unknown	NULL	NULL
101232810	LOC101232810	19783	pseudo	NULL	NULL
101234261	LSINCT5	35096	protein-coding	5p15.33	NULL
101234262	COX5BP6	5561	pseudo	13q32.3	211
101241875	RPS3AP1	52425	pseudo	21q21.1	320
101241877	ATP5J2LP	1984	pseudo	21q22.13	235
101241878	USP17L23	59662	protein-coding	4p16.1	551
101241891	LINC00850	15624	ncRNA	Xq28	NULL
101241892	NPTN-IT1	41927	ncRNA	15q24.1	NULL
101241897	PAPA5	43589	unknown	13q13.3-q21	NULL
101241898	KAZA2	13963	unknown	1p22	NULL
101241899	KAZA3	13964	unknown	6p27	NULL
101241900	SMAJ	54304	unknown	NULL	NULL
101241901	LOC101241901	19784	pseudo	Xq13	NULL
101241902	LOC101241902	19785	pseudo	8q21	NULL
101243544	ERCC6-PGBD3	8328	protein-coding	10q11	NULL
101243545	LOC101243545	19786	ncRNA	NULL	NULL
101243555	PTENP1-AS	45847	ncRNA	9p13.3	NULL
101269108	LOC101269108	19787	pseudo	NULL	NULL
101290498	AD17	430	unknown	6p21.2	NULL
101290499	OPHLC	42419	unknown	1p31.3	NULL
101290500	SNAP23P	54442	pseudo	20q13.13	246
101290501	TBCAP3	56352	pseudo	4q23	312
101290502	SUMO1P4	55974	pseudo	19q13	302
101290503	BANF1P5	2237	pseudo	7q22.3	259
101290504	YWHAQP6	60566	pseudo	3q23	304
101290506	LRRFIP1P1	35070	pseudo	3q27	2246
101290508	YWHAQP9	60569	pseudo	1q43	512
101340250	SNORA11E	54535	snoRNA	Xp11.22	128
101340251	SNORD124	54797	snoRNA	17q21.1	104
101340252	SNORD121B	54795	snoRNA	9p13.3	81
101362076	GVQW1	11341	protein-coding	9p21.1	1833
101409188	FAME4	9147	unknown	3q26.32-q28	NULL
101409253	LINC00676	15579	ncRNA	13q34	474
101409254	LINC00681	15585	ncRNA	8p23.1	504
101409255	LOC101409255	19788	pseudo	7p11.2	NULL
101409256	LOC101409256	19789	pseudo	7q21	NULL
101409257	EZR-AS1	8603	ncRNA	6q25.3	217
101409258	OSGEPL1-AS1	43347	ncRNA	2q32.2	860
101409261	OGFR-AS1	42359	ncRNA	20q13.33	668
101409262	LOC101409262	19790	pseudo	3p21.3	NULL
101409265	GLM7	10646	unknown	8q24.21	NULL
101409266	MRT35	40308	unknown	17q21.31-q22	NULL
101409267	CORD17	5509	unknown	10q26	NULL
101410533	YTHDF3-AS1	60546	ncRNA	8q	NULL
101410534	DLGAP1-AS4	7023	ncRNA	18p11.31	757
101410535	LAMTOR5-AS1	14904	ncRNA	1p13.3	4175
101410536	EVX1-AS	8546	ncRNA	7p15.2	1361
101410537	MAGEA8-AS1	35294	ncRNA	Xq28	476
101410538	MMP24-AS1	39923	ncRNA	20q11.22	3614
101410540	FANK1-AS1	9163	ncRNA	10q26.2	428
101410541	LINC00678	15582	ncRNA	11p14.1	1165
101410542	UCHL1-AS1	59441	ncRNA	4p13	880
101410543	XXYLT1-AS2	60476	ncRNA	3q29	784
101410544	RMDN2-AS1	46933	ncRNA	2p22.2	1581
101410545	STPG2-AS1	55840	ncRNA	4q22.3	537
101410546	CST2P1	5882	pseudo	20p11.21	87
101447996	RNVU1-8	50458	snRNA	1q21.1	NULL
101448070	GLC1P	10618	unknown	12q14	NULL
101448071	BWQTL4	2921	unknown	6p22.3	NULL
101448072	RLS8	46928	unknown	5q31	NULL
101448202	LOC101448202	19791	ncRNA	9q34.3	NULL
101515984	LINC01080	15797	ncRNA	13q31.1	NULL
101559451	LOC101559451	19792	ncRNA	NULL	NULL
101593348	LOC101593348	19793	ncRNA	NULL	NULL
101618237	LOC101618237	19794	pseudo	20p13	NULL
101669760	PAURT1	43663	unknown	14q11.2-q12	NULL
101669762	BLACAT1	2447	ncRNA	1q32.1	NULL
101669763	JADRR	13875	ncRNA	4q28.2	NULL
101669764	GPR1-AS	10952	ncRNA	2q33.3	NULL
101669765	LINC00914	15674	ncRNA	6p21.33	NULL
101669766	ZNF350-AS1	61041	ncRNA	19q13.41	NULL
101669767	SCHLAP1	53074	ncRNA	2q31.3	NULL
101730217	SPECC1L-ADORA2A	55339	ncRNA	22q11.23	NULL
101735302	STAG3L5P	55733	pseudo	7q22.1	NULL
101752334	PVRIG2P	46008	pseudo	7q22.1	NULL
101752399	STAG3L5P-PVRIG2P-PILRB	55734	ncRNA	7q22.1	NULL
101752400	CAPN10-AS1	3686	ncRNA	2q37.3	NULL
101805488	CCAT2	3865	ncRNA	8q24.21	NULL
101805491	LOC101805491	19795	ncRNA	NULL	NULL
101805492	CASC9	3757	ncRNA	8q21.11	NULL
101822346	TRN-GTT5-1	58414	tRNA	NULL	NULL
101867536	PRNCR1	45465	ncRNA	8q24.21	NULL
101867602	CTRCT29	6029	unknown	2pter-p24	NULL
101901828	LOC101901828	19796	pseudo	NULL	NULL
101901829	LOC101901829	19797	pseudo	NULL	NULL
101910199	PFFE1	44083	unknown	10p15	NULL
101926885	OCA5	42296	unknown	4q24	NULL
101926886	LOC101926886	19798	ncRNA	NULL	NULL
101926887	LOC101926887	19799	ncRNA	NULL	NULL
101926888	RALY-AS1	46307	ncRNA	NULL	NULL
101926889	LOC101926889	19800	ncRNA	NULL	NULL
101926890	DAB1-AS1	6359	ncRNA	NULL	NULL
101926892	LOC101926892	19801	ncRNA	NULL	NULL
101926893	LOC101926893	19802	ncRNA	NULL	NULL
101926895	CRTC3-AS1	5775	ncRNA	15q26.1	NULL
101926896	GLIS2-AS1	10640	ncRNA	16p13.3	NULL
101926897	LOC101926897	19803	ncRNA	13q21.1	NULL
101926898	LOC101926898	19804	ncRNA	6p12.3	NULL
101926899	LOC101926899	19805	ncRNA	NULL	NULL
101926900	DNAJB5-AS1	7115	ncRNA	NULL	NULL
101926901	LOC101926901	19806	ncRNA	NULL	NULL
101926903	LSAMP-AS1	35094	ncRNA	NULL	553
101926904	LINC01265	15945	ncRNA	5p13.1	NULL
101926905	LOC101926905	19807	ncRNA	5q31.3	NULL
101926906	SLC16A12-AS1	53789	ncRNA	10q23.31	NULL
101926907	LOC101926907	19808	ncRNA	NULL	NULL
101926908	LOC101926908	19809	ncRNA	NULL	NULL
101926910	LOC101926910	19810	pseudo	NULL	NULL
101926911	LOC101926911	19811	ncRNA	NULL	NULL
101926913	LOC101926913	19812	ncRNA	2q31.1	NULL
101926915	LOC101926915	19813	ncRNA	6p12.3	NULL
101926917	LOC101926917	19814	pseudo	NULL	NULL
101926918	LOC101926918	19815	ncRNA	NULL	NULL
101926923	LOC101926923	19816	ncRNA	NULL	NULL
101926924	LINC01375	16029	ncRNA	NULL	NULL
101926925	LINC01358	16017	ncRNA	NULL	NULL
101926926	RDH10-AS1	46635	ncRNA	8q21.11	NULL
101926928	CRAT37	5690	ncRNA	NULL	NULL
101926930	LINC00378	15353	ncRNA	13q21.2	481
101926933	LOC101926933	19817	ncRNA	NULL	NULL
101926934	LOC101926934	19818	ncRNA	NULL	NULL
101926935	LOC101926935	19819	ncRNA	NULL	NULL
101926938	RPL12P48	50686	pseudo	NULL	NULL
101926940	LOC101926940	19820	ncRNA	5p13.1	NULL
101926941	LOC101926941	19821	ncRNA	5q31.3	NULL
101926942	LOC101926942	19822	ncRNA	NULL	NULL
101926943	LOC101926943	19823	ncRNA	NULL	NULL
101926944	LOC101926944	19824	ncRNA	NULL	NULL
101926945	LOC101926945	19825	pseudo	NULL	NULL
101926946	LOC101926946	19826	pseudo	NULL	NULL
101926947	LINC01617	16225	ncRNA	8q21.11	NULL
101926948	LOC101926948	19827	ncRNA	NULL	NULL
101926949	LOC101926949	19828	pseudo	NULL	NULL
101926950	LINC01570	16185	ncRNA	16p13.3	NULL
101926951	LOC101926951	19829	ncRNA	NULL	NULL
101926952	LOC101926952	19830	ncRNA	NULL	NULL
101926953	LOC101926953	19831	ncRNA	NULL	NULL
101926955	LOC101926955	19832	ncRNA	NULL	NULL
101926956	LOC101926956	19833	ncRNA	NULL	NULL
101926957	ISX-AS1	13784	ncRNA	22q12.3	NULL
101926958	LOC101926958	19834	ncRNA	NULL	NULL
101926959	LOC101926959	19835	ncRNA	NULL	NULL
101926960	LOC101926960	19836	ncRNA	5p13.1	NULL
101926962	LOC101926962	19837	ncRNA	NULL	NULL
101926963	LOC101926963	19838	ncRNA	NULL	NULL
